법정동,지번,단지명,건축년도,거래연도,거래월,거래일,지역코드,층,전용면적,거래금액,구별
창동,804,대우,1995,2016,7,30,11320,9,84.88,"37,900",도봉구
창동,27,주공19단지(창동리버타운),1988,2016,7,28,11320,14,59.39,"30,000",도봉구
쌍문동,56,삼익세라믹,1988,2016,7,27,11320,14,58.77,"24,000",도봉구
창동,820,창동신도브래뉴1차,2003,2016,7,7,11320,3,84.989,"43,000",도봉구
도봉동,87,삼환도봉,1987,2016,7,30,11320,8,73.89,"28,900",도봉구
도봉동,641,서원,1996,2016,7,28,11320,17,49.77,"20,700",도봉구
창동,26,동아,1988,2016,7,4,11320,11,89.45,"39,700",도봉구
도봉동,30-1,한신,1995,2016,7,30,11320,7,84.94,"33,000",도봉구
방학동,444-31,대원그린아파트,1987,2016,7,20,11320,8,53.7,"18,900",도봉구
창동,316,창동주공2단지,1990,2016,7,26,11320,8,41.3,"21,300",도봉구
창동,715-3,미소애,2005,2016,8,26,11320,8,45.466,"21,000",도봉구
창동,373,창동주공4단지,1991,2016,8,30,11320,9,41.3,"18,450",도봉구
창동,347,창동주공3단지(해등마을),1990,2016,8,6,11320,3,45.77,"24,300",도봉구
창동,825,북한산아이파크5차,2004,2016,8,22,11320,19,101.9176,"60,000",도봉구
창동,827,동도센트리움,2009,2016,8,19,11320,10,79.389,"38,800",도봉구
창동,820,창동신도브래뉴1차,2003,2016,8,29,11320,1,121.852,"51,500",도봉구
도봉동,30-1,한신,1995,2016,8,27,11320,2,84.94,"31,500",도봉구
도봉동,81-1,극동,1991,2016,8,27,11320,3,84.83,"27,700",도봉구
방학동,720-1,대상타운현대아파트,2001,2016,8,22,11320,19,84.78,"46,800",도봉구
도봉동,87,삼환도봉,1987,2016,8,30,11320,2,73.89,"27,600",도봉구
창동,825,북한산아이파크5차,2004,2016,9,22,11320,19,101.9176,"60,000",도봉구
창동,635-42,LIG건영캐스빌,2002,2016,9,5,11320,14,80.1498,"35,900",도봉구
방학동,734,청구아파트,1994,2016,9,26,11320,2,84.97,"29,800",도봉구
창동,821,초안산신도브래뉴,2005,2016,9,28,11320,7,59.9753,"28,000",도봉구
방학동,720-1,대상타운현대아파트,2001,2016,9,8,11320,10,60.0,"37,600",도봉구
도봉동,30-1,한신,1995,2016,9,30,11320,16,84.94,"33,500",도봉구
쌍문동,56,삼익세라믹,1988,2016,9,30,11320,15,42.93,"19,000",도봉구
방학동,718-7,이에스에이아파트1,2003,2016,9,30,11320,2,124.66,"42,200",도봉구
방학동,732,신동아아파트4,1995,2016,9,12,11320,2,84.9,"29,000",도봉구
창동,821,초안산신도브래뉴,2005,2016,9,29,11320,9,84.9991,"33,900",도봉구
창동,621-69,창동한신휴플러스(621-69),2002,2016,10,14,11320,10,84.65,"42,000",도봉구
방학동,720-18,방학동삼성래미안1,2002,2016,10,13,11320,18,118.381,"59,000",도봉구
창동,804,대우,1995,2016,10,11,11320,2,84.88,"35,900",도봉구
창동,305,창동주공1단지,1990,2016,10,21,11320,15,41.3,"22,100",도봉구
창동,812,창동현대타운,1999,2016,10,22,11320,5,66.42,"30,500",도봉구
쌍문동,728,북한산월드메르디앙,2005,2016,10,31,11320,2,82.09,"40,000",도봉구
창동,38,주공17단지,1989,2016,10,29,11320,15,36.34,"16,150",도봉구
쌍문동,729,브라운스톤쌍문,2006,2016,10,29,11320,7,59.9788,"33,900",도봉구
도봉동,641,서원,1996,2016,10,17,11320,15,49.77,"22,500",도봉구
쌍문동,199-1,금호1,1990,2016,10,1,11320,11,84.88,"34,500",도봉구
쌍문동,158,한양7,1993,2016,11,19,11320,9,84.86,"32,500",도봉구
창동,7,월가타워,2013,2016,11,18,11320,17,13.62,"8,890",도봉구
창동,808,동아청솔,1997,2016,11,21,11320,15,59.76,"34,000",도봉구
창동,823,금호어울림,2004,2016,11,7,11320,12,122.63,"53,800",도봉구
쌍문동,59,한양2,1988,2016,11,10,11320,1,59.67,"21,000",도봉구
창동,347,창동주공3단지(해등마을),1990,2016,11,1,11320,7,49.94,"31,300",도봉구
창동,808,동아청솔,1997,2016,11,22,11320,4,84.97,"46,900",도봉구
도봉동,555,서울가든,1987,2016,11,4,11320,6,75.33,"25,900",도봉구
창동,373,창동주공4단지,1991,2016,11,30,11320,9,49.94,"26,000",도봉구
창동,373,창동주공4단지,1991,2016,11,30,11320,4,49.94,"23,900",도봉구
창동,299,상아1차아파트,1987,2016,12,28,11320,6,69.03,"32,000",도봉구
도봉동,644,도봉파크빌3,2002,2016,12,24,11320,3,84.166,"35,500",도봉구
쌍문동,59-5,한양6,2002,2016,12,31,11320,9,83.86,"34,600",도봉구
창동,27,주공19단지(창동리버타운),1988,2016,12,30,11320,4,60.5,"31,000",도봉구
창동,300,상아2차아파트,1988,2016,12,20,11320,10,45.54,"25,500",도봉구
창동,27,주공19단지(창동리버타운),1988,2016,12,17,11320,5,90.94,"41,500",도봉구
도봉동,595,럭키,1992,2016,12,27,11320,8,84.86,"32,300",도봉구
창동,819,태영데시앙,2003,2016,12,26,11320,2,84.995,"40,900",도봉구
도봉동,595,럭키,1992,2016,12,14,11320,2,84.86,"31,000",도봉구
창동,825,북한산아이파크5차,2004,2016,12,28,11320,18,134.9091,"60,000",도봉구
방학동,271-1,신동아아파트1,1986,2017,1,31,11320,2,43.35,"16,000",도봉구
방학동,271-1,신동아아파트1,1986,2017,1,23,11320,5,43.35,"16,300",도봉구
쌍문동,56,삼익세라믹,1988,2017,1,31,11320,3,42.93,"19,200",도봉구
창동,27,주공19단지(창동리버타운),1988,2017,1,24,11320,5,68.86,"34,000",도봉구
창동,810,신창,1998,2017,1,24,11320,6,49.77,"21,300",도봉구
창동,316,창동주공2단지,1990,2017,1,21,11320,8,36.16,"21,550",도봉구
쌍문동,388-33,한양1,1986,2017,1,26,11320,4,66.33,"32,800",도봉구
방학동,275,벽산아파트1,1991,2017,1,18,11320,9,52.36,"22,000",도봉구
창동,807,쌍용,1997,2017,1,18,11320,19,84.76,"47,000",도봉구
도봉동,30-1,한신,1995,2017,1,19,11320,14,84.94,"30,200",도봉구
쌍문동,54,현대1,1990,2017,2,20,11320,10,84.66,"29,900",도봉구
쌍문동,726,신일라이프,2002,2017,2,7,11320,3,81.68,"32,000",도봉구
방학동,701-15,거성학마을아파트,1994,2017,2,6,11320,15,59.99,"28,000",도봉구
도봉동,87,삼환도봉,1987,2017,2,27,11320,7,73.89,"29,500",도봉구
쌍문동,59,한양2,1988,2017,2,23,11320,13,28.71,"13,350",도봉구
창동,825,북한산아이파크5차,2004,2017,2,23,11320,2,84.4516,"45,500",도봉구
창동,808,동아청솔,1997,2017,2,20,11320,7,59.76,"33,150",도봉구
방학동,732,신동아아파트4,1995,2017,2,14,11320,5,59.92,"23,100",도봉구
방학동,274,삼익세라믹아파트,1988,2017,2,25,11320,4,58.77,"23,000",도봉구
창동,27,주공19단지(창동리버타운),1988,2017,2,27,11320,11,60.5,"31,400",도봉구
창동,30,창동주공18단지,1988,2017,3,24,11320,8,59.39,"30,200",도봉구
방학동,734,청구아파트,1994,2017,3,10,11320,8,84.97,"30,500",도봉구
창동,810,신창,1998,2017,3,6,11320,4,59.4,"23,000",도봉구
창동,821,초안산신도브래뉴,2005,2017,3,31,11320,8,78.2974,"34,400",도봉구
창동,316,창동주공2단지,1990,2017,3,29,11320,6,45.9,"25,000",도봉구
도봉동,87,삼환도봉,1987,2017,3,30,11320,13,73.89,"29,500",도봉구
도봉동,644,도봉파크빌3,2002,2017,3,9,11320,6,84.163,"36,500",도봉구
창동,30,창동주공18단지,1988,2017,3,27,11320,1,84.41,"35,500",도봉구
창동,819,태영데시앙,2003,2017,3,29,11320,10,84.995,"43,750",도봉구
쌍문동,56,삼익세라믹,1988,2017,3,28,11320,7,58.77,"23,900",도봉구
창동,38,주공17단지,1989,2017,4,1,11320,1,36.16,"17,000",도봉구
방학동,720-18,방학동삼성래미안1,2002,2017,4,12,11320,22,84.937,"47,800",도봉구
방학동,731,한화성원아파트,1996,2017,4,7,11320,6,84.98,"30,000",도봉구
쌍문동,727,파라다이스빌,2004,2017,4,28,11320,12,84.9,"35,000",도봉구
창동,815,창동2차현대,2001,2017,4,28,11320,6,84.504,"40,300",도봉구
쌍문동,59,한양2,1988,2017,4,28,11320,5,84.9,"30,300",도봉구
창동,814,대우그린,2000,2017,4,28,11320,18,59.97,"33,200",도봉구
방학동,730,극동아파트,1993,2017,4,28,11320,8,84.935,"28,000",도봉구
창동,300,상아2차아파트,1988,2017,4,29,11320,10,58.59,"28,600",도봉구
쌍문동,158,한양7,1993,2017,4,24,11320,10,84.92,"32,300",도봉구
방학동,271-1,신동아아파트1,1986,2017,5,29,11320,4,70.62,"27,800",도봉구
쌍문동,100-2,성원팰리스,2004,2017,5,23,11320,4,82.3,"31,000",도봉구
창동,26,동아,1988,2017,5,9,11320,3,109.5,"51,000",도봉구
방학동,271-1,신동아아파트1,1986,2017,5,8,11320,1,62.22,"21,700",도봉구
쌍문동,53,성원,1989,2017,5,29,11320,11,84.98,"31,700",도봉구
창동,38,주공17단지,1989,2017,5,29,11320,10,36.16,"17,500",도봉구
창동,30,창동주공18단지,1988,2017,5,31,11320,1,62.17,"32,000",도봉구
창동,373,창동주공4단지,1991,2017,5,29,11320,8,41.3,"20,000",도봉구
창동,27,주공19단지(창동리버타운),1988,2017,5,31,11320,10,66.56,"41,500",도봉구
창동,45,삼성래미안,1992,2017,5,29,11320,16,73.92,"37,000",도봉구
창동,347,창동주공3단지(해등마을),1990,2017,6,24,11320,13,79.07,"46,000",도봉구
창동,347,창동주공3단지(해등마을),1990,2017,6,21,11320,5,58.01,"35,000",도봉구
창동,804,대우,1995,2017,6,26,11320,17,84.88,"39,500",도봉구
창동,825,북한산아이파크5차,2004,2017,6,13,11320,18,84.4516,"51,000",도봉구
도봉동,555,서울가든,1987,2017,6,19,11320,6,75.33,"28,000",도봉구
쌍문동,59-3,한양5,1991,2017,6,9,11320,15,132.325,"46,000",도봉구
방학동,274,삼익세라믹아파트,1988,2017,6,12,11320,1,58.77,"21,200",도봉구
창동,743-15,성원상떼빌,2001,2017,6,30,11320,10,59.75,"31,400",도봉구
창동,815,창동2차현대,2001,2017,6,30,11320,2,84.504,"42,900",도봉구
도봉동,30-1,한신,1995,2017,6,5,11320,10,84.94,"34,200",도봉구
쌍문동,725,쌍문동삼성래미안,2002,2017,7,21,11320,1,84.9383,"36,550",도봉구
도봉동,30-1,한신,1995,2017,7,6,11320,4,84.94,"33,800",도봉구
방학동,718-7,이에스에이아파트1,2003,2017,7,7,11320,10,124.66,"47,900",도봉구
창동,305,창동주공1단지,1990,2017,7,11,11320,8,49.94,"30,000",도봉구
창동,30,창동주공18단지,1988,2017,7,17,11320,15,41.34,"24,300",도봉구
방학동,531,신동아아파트2,1992,2017,7,19,11320,8,84.82,"33,000",도봉구
창동,715-3,미소애,2005,2017,7,31,11320,7,45.466,"26,200",도봉구
쌍문동,54,현대1,1990,2017,7,31,11320,1,84.66,"25,730",도봉구
도봉동,30-1,한신,1995,2017,7,31,11320,16,84.94,"32,900",도봉구
도봉동,30-1,한신,1995,2017,7,27,11320,11,84.94,"32,500",도봉구
도봉동,30-1,한신,1995,2017,8,10,11320,2,84.94,"30,700",도봉구
쌍문동,724,백조,1981,2017,8,29,11320,4,68.69,"24,000",도봉구
창동,305,창동주공1단지,1990,2017,8,29,11320,15,41.3,"26,500",도봉구
쌍문동,158,한양7,1993,2017,8,25,11320,14,84.92,"35,000",도봉구
도봉동,51-12,중흥에스-클래스,2004,2017,8,28,11320,11,84.996,"34,500",도봉구
쌍문동,285-5,동익미라벨,1987,2017,8,31,11320,3,65.42,"23,900",도봉구
쌍문동,59,한양2,1988,2017,8,30,11320,4,28.71,"13,300",도봉구
쌍문동,285-5,동익미라벨,1987,2017,8,28,11320,2,65.42,"25,000",도봉구
방학동,720-1,대상타운현대아파트,2001,2017,8,28,11320,19,133.97,"60,000",도봉구
방학동,720-1,대상타운현대아파트,2001,2017,8,21,11320,18,164.15,"71,850",도봉구
도봉동,641,서원,1996,2017,9,10,11320,1,49.77,"19,900",도봉구
창동,825,북한산아이파크5차,2004,2017,9,29,11320,8,101.9176,"60,000",도봉구
쌍문동,59-3,한양5,1991,2017,9,29,11320,8,84.635,"34,500",도봉구
창동,45,삼성래미안,1992,2017,9,25,11320,15,73.92,"42,800",도봉구
도봉동,30-1,한신,1995,2017,9,30,11320,17,84.94,"33,600",도봉구
창동,814,대우그린,2000,2017,9,25,11320,14,59.97,"39,000",도봉구
창동,819,태영데시앙,2003,2017,9,30,11320,17,84.995,"51,300",도봉구
방학동,271-1,신동아아파트1,1986,2017,9,22,11320,6,126.89,"44,100",도봉구
도봉동,654,동아에코빌,2003,2017,9,29,11320,10,84.967,"37,750",도봉구
도봉동,87,삼환도봉,1987,2017,9,25,11320,7,83.97,"33,800",도봉구
쌍문동,56,삼익세라믹,1988,2017,10,21,11320,8,40.11,"17,900",도봉구
도봉동,644,도봉파크빌3,2002,2017,10,21,11320,2,84.354,"36,000",도봉구
창동,807,쌍용,1997,2017,10,26,11320,12,59.88,"41,500",도봉구
도봉동,30-1,한신,1995,2017,10,28,11320,4,84.94,"31,500",도봉구
도봉동,655,래미안도봉,2005,2017,10,28,11320,8,59.25,"36,000",도봉구
도봉동,595,럭키,1992,2017,10,17,11320,4,84.86,"32,500",도봉구
창동,373,창동주공4단지,1991,2017,10,28,11320,3,49.94,"25,800",도봉구
창동,27,주공19단지(창동리버타운),1988,2017,10,17,11320,6,68.86,"43,000",도봉구
창동,807,쌍용,1997,2017,10,30,11320,19,135.0,"57,500",도봉구
쌍문동,285-5,동익미라벨,1987,2017,10,31,11320,14,84.53,"30,500",도봉구
창동,804,대우,1995,2017,11,30,11320,14,84.88,"40,000",도봉구
도봉동,641,서원,1996,2017,11,26,11320,14,49.77,"24,000",도봉구
창동,815,창동2차현대,2001,2017,11,28,11320,8,95.633,"53,900",도봉구
방학동,274,삼익세라믹아파트,1988,2017,11,1,11320,8,58.77,"24,500",도봉구
창동,822,대림e-편한세상,2003,2017,11,28,11320,24,84.976,"47,800",도봉구
도봉동,595,럭키,1992,2017,11,24,11320,7,84.86,"34,750",도봉구
쌍문동,725,쌍문동삼성래미안,2002,2017,11,28,11320,4,59.9899,"35,000",도봉구
쌍문동,158,한양7,1993,2017,11,27,11320,2,84.86,"30,900",도봉구
창동,815,창동2차현대,2001,2017,11,22,11320,13,84.504,"48,000",도봉구
도봉동,642,현대성우,1998,2017,11,23,11320,16,114.79,"40,000",도봉구
창동,808,동아청솔,1997,2017,12,29,11320,5,84.97,"52,400",도봉구
창동,810,신창,1998,2017,12,26,11320,2,59.4,"22,000",도봉구
창동,305,창동주공1단지,1990,2017,12,26,11320,10,49.94,"32,200",도봉구
창동,316,창동주공2단지,1990,2017,12,29,11320,8,41.3,"26,800",도봉구
도봉동,641,서원,1996,2017,12,4,11320,9,49.77,"23,000",도봉구
도봉동,30-1,한신,1995,2017,12,27,11320,10,84.94,"33,900",도봉구
방학동,715-12,방학동삼성래미안2,2002,2017,12,29,11320,4,84.937,"49,000",도봉구
창동,27,주공19단지(창동리버타운),1988,2017,12,29,11320,9,59.39,"37,850",도봉구
방학동,274,삼익세라믹아파트,1988,2017,12,15,11320,5,84.96,"32,300",도봉구
도봉동,656,양우내안애,2005,2017,12,17,11320,7,84.92,"35,500",도봉구
창동,808,동아청솔,1997,2018,1,29,11320,11,134.94,"66,000",도봉구
도봉동,30-1,한신,1995,2018,1,30,11320,16,84.94,"35,750",도봉구
창동,27,주공19단지(창동리버타운),1988,2018,1,26,11320,3,60.5,"38,800",도봉구
창동,808,동아청솔,1997,2018,1,30,11320,11,59.76,"39,500",도봉구
방학동,731,한화성원아파트,1996,2018,1,30,11320,15,59.88,"23,500",도봉구
쌍문동,59-3,한양5,1991,2018,1,25,11320,4,84.635,"32,000",도봉구
창동,808,동아청솔,1997,2018,1,23,11320,5,84.97,"54,800",도봉구
창동,299,상아1차아파트,1987,2018,1,20,11320,9,58.59,"34,000",도봉구
도봉동,654,동아에코빌,2003,2018,1,25,11320,10,105.976,"45,000",도봉구
창동,808,동아청솔,1997,2018,1,25,11320,5,84.97,"54,000",도봉구
창동,825,북한산아이파크5차,2004,2018,2,24,11320,18,101.9176,"65,900",도봉구
창동,825,북한산아이파크5차,2004,2018,2,4,11320,7,119.1731,"60,000",도봉구
방학동,718-7,이에스에이아파트1,2003,2018,2,27,11320,13,84.98,"44,000",도봉구
도봉동,30-1,한신,1995,2018,2,23,11320,11,84.94,"35,300",도봉구
쌍문동,56,삼익세라믹,1988,2018,2,3,11320,8,79.98,"37,000",도봉구
방학동,735,성원아파트,1996,2018,2,21,11320,14,59.94,"26,800",도봉구
쌍문동,728,북한산월드메르디앙,2005,2018,2,6,11320,8,82.69,"50,500",도봉구
방학동,716-5,이에스에이아파트2,2003,2018,2,27,11320,10,84.98,"44,000",도봉구
도봉동,654,동아에코빌,2003,2018,2,26,11320,15,84.967,"40,000",도봉구
창동,26,동아,1988,2018,2,12,11320,12,89.45,"54,000",도봉구
도봉동,655,래미안도봉,2005,2018,3,17,11320,7,84.55,"45,450",도봉구
방학동,739,효성하이타운아파트,2002,2018,3,31,11320,1,84.86,"31,000",도봉구
창동,804,대우,1995,2018,3,31,11320,2,84.88,"38,500",도봉구
방학동,274,삼익세라믹아파트,1988,2018,3,29,11320,12,58.77,"25,300",도봉구
방학동,508,우성아파트2,1993,2018,3,28,11320,1,84.98,"29,650",도봉구
방학동,732,신동아아파트4,1995,2018,3,28,11320,3,59.92,"23,000",도봉구
방학동,266-3,성원105동,1998,2018,3,14,11320,4,115.41,"30,000",도봉구
방학동,274,삼익세라믹아파트,1988,2018,3,24,11320,7,84.96,"34,200",도봉구
창동,715-3,미소애,2005,2018,3,28,11320,5,45.466,"23,100",도봉구
쌍문동,75-29,풀내음아파트,2007,2018,3,22,11320,3,56.36,"22,300",도봉구
도봉동,595,럭키,1992,2018,4,3,11320,15,84.86,"33,000",도봉구
도봉동,647,도봉파크빌2,2002,2018,4,20,11320,16,84.354,"38,400",도봉구
창동,27,주공19단지(창동리버타운),1988,2018,4,7,11320,1,99.75,"58,400",도봉구
도봉동,654,동아에코빌,2003,2018,4,24,11320,16,105.976,"48,500",도봉구
방학동,715-12,방학동삼성래미안2,2002,2018,4,20,11320,12,84.937,"53,000",도봉구
쌍문동,723,신원2,1998,2018,4,4,11320,15,60.0,"26,500",도봉구
쌍문동,59-3,한양5,1991,2018,4,26,11320,14,65.37,"27,400",도봉구
방학동,508,우성아파트2,1993,2018,4,26,11320,2,84.98,"31,850",도봉구
창동,254-30,창동그린아파트,2004,2018,4,21,11320,4,74.1,"30,400",도봉구
방학동,271-1,신동아아파트1,1986,2018,4,25,11320,1,70.62,"24,500",도봉구
쌍문동,722,염광,1997,2018,5,17,11320,4,59.91,"21,800",도봉구
방학동,720-1,대상타운현대아파트,2001,2018,5,15,11320,20,164.15,"77,000",도봉구
방학동,720-18,방학동삼성래미안1,2002,2018,5,25,11320,6,118.381,"62,000",도봉구
창동,808,동아청솔,1997,2018,5,23,11320,8,84.97,"58,900",도봉구
창동,808,동아청솔,1997,2018,5,23,11320,10,84.97,"60,000",도봉구
창동,823,금호어울림,2004,2018,5,28,11320,18,84.99,"52,300",도봉구
창동,305,창동주공1단지,1990,2018,5,30,11320,2,41.3,"25,850",도봉구
창동,822,대림e-편한세상,2003,2018,5,23,11320,1,84.976,"47,800",도봉구
창동,825,북한산아이파크5차,2004,2018,5,21,11320,10,119.1731,"67,000",도봉구
창동,808,동아청솔,1997,2018,5,31,11320,7,59.445,"43,300",도봉구
도봉동,30-1,한신,1995,2018,6,28,11320,12,84.94,"35,700",도봉구
도봉동,30-1,한신,1995,2018,6,23,11320,9,84.94,"36,000",도봉구
도봉동,30-1,한신,1995,2018,6,20,11320,12,84.94,"34,500",도봉구
방학동,735,성원아파트,1996,2018,6,22,11320,4,84.54,"37,000",도봉구
창동,821,초안산신도브래뉴,2005,2018,6,30,11320,6,84.9991,"37,800",도봉구
창동,715-3,미소애,2005,2018,6,23,11320,7,45.466,"23,700",도봉구
도봉동,83,유원도봉,1990,2018,6,26,11320,8,84.93,"32,000",도봉구
도봉동,555,서울가든,1987,2018,6,25,11320,12,75.33,"30,450",도봉구
창동,299,상아1차아파트,1987,2018,6,24,11320,3,58.59,"34,500",도봉구
도봉동,30-1,한신,1995,2018,6,23,11320,9,84.94,"34,300",도봉구
창동,825,북한산아이파크5차,2004,2018,7,17,11320,3,165.1717,"74,500",도봉구
창동,45,삼성래미안,1992,2018,7,3,11320,7,84.87,"59,000",도봉구
도봉동,30-1,한신,1995,2018,7,12,11320,1,84.94,"31,500",도봉구
창동,825,북한산아이파크5차,2004,2018,7,30,11320,6,165.1717,"77,000",도봉구
